id,slug,title,sector,nco_code,employment,median_wage_inr,education_req,formal_sector_pct,source_ncs,source_plfs,source_ncvet
NCS-3257.0500,environmental-engineering-technician,Environmental Engineering Technician,Environmental Science,3257.0500,,,,,True,False,False
NCS-3257.0600,health-safety-and-environment-officer,"Health, Safety and Environment Officer",Environmental Science,3257.0600,,,,,True,False,False
NCS-7512.0101,baker-baking-products,Baker (Baking Products),Food Industry,7512.0101,,,,,True,False,False
NCS-8160.8100,bottle-washer-machine,"Bottle Washer, Machine",Food Industry,8160.8100,,,,,True,False,False
NCS-8160.8000,bottling-plant-incharge,Bottling Plant Incharge,Food Industry,8160.8000,,,,,True,False,False
NCS-8160.6800,brew-master,Brew Master,Food Industry,8160.6800,,,,,True,False,False
NCS-7511.0400,briner,Briner,Food Industry,7511.0400,,,,,True,False,False
NCS-7511.0100,butcher,Butcher,Food Industry,7511.0100,,,,,True,False,False
NCS-7513.0301,butter-maker,Butter Maker,Food Industry,7513.0301,,,,,True,False,False
NCS-7512.0500,candy-maker,Candy Maker,Food Industry,7512.0500,,,,,True,False,False
NCS-8160.4300,cane-carrier-driver-mill-house,"Cane Carrier Driver, Mill House",Food Industry,8160.4300,,,,,True,False,False
NCS-7514.0900,cannery-worker-can-amp-preservation,Cannery Worker (Can &amp; Preservation),Food Industry,7514.0900,,,,,True,False,False
NCS-8160.4900,carbonation-man,Carbonation Man,Food Industry,8160.4900,,,,,True,False,False
NCS-8160.5000,carbonation-storage-tank-attendant,Carbonation Storage Tank Attendant,Food Industry,8160.5000,,,,,True,False,False
NCS-8160.8200,carbonator-machine-attendant,Carbonator Machine Attendant,Food Industry,8160.8200,,,,,True,False,False
NCS-8160.4000,centrifugal-man,Centrifugal Man,Food Industry,8160.4000,,,,,True,False,False
NCS-9111.0200,char-dust-cleaner-and-salvager,Char- Dust Cleaner and Salvager,Food Industry,9111.0200,,,,,True,False,False
NCS-7513.0400,cheese-maker,Cheese Maker,Food Industry,7513.0400,,,,,True,False,False
NCS-2145.0700,chemical-engineer-food,"Chemical Engineer, Food",Food Industry,2145.0700,,,,,True,False,False
NCS-3122.6951,chief-miller,Chief Miller,Food Industry,3122.6951,,,,,True,False,False
NCS-7512.0800,chocolate-maker,Chocolate Maker,Food Industry,7512.0800,,,,,True,False,False
NCS-8160.1800,chocolate-maker-helper,"Chocolate Maker, Helper",Food Industry,8160.1800,,,,,True,False,False
NCS-8160.6400,coffee-blender,Coffee Blender,Food Industry,8160.6400,,,,,True,False,False
NCS-8160.6500,coffee-roaster,Coffee Roaster,Food Industry,8160.6500,,,,,True,False,False
NCS-7127.0103,cold-storage-technician,Cold Storage Technician,Food Industry,7127.0103,,,,,True,False,False
NCS-7512.0900,conche-operator-sugar-amp-confectionery,Conche Operator (Sugar &amp; Confectionery),Food Industry,7512.0900,,,,,True,False,False
NCS-7514.0800,condiment-maker-food-canning-amp-preserving,Condiment Maker (Food Canning &amp; Preserving),Food Industry,7514.0800,,,,,True,False,False
NCS-7514.0701,cook-general-food-canning-and-preserving,"Cook, General (Food Canning and Preserving)",Food Industry,7514.0701,,,,,True,False,False
NCS-8160.1600,cooker-operator,Cooker Operator,Food Industry,8160.1600,,,,,True,False,False
NCS-7512.0102,craft-baker,Craft Baker,Food Industry,7512.0102,,,,,True,False,False
NCS-8160.3400,crusher-operator-sugarcane,"Crusher Operator, Sugarcane",Food Industry,8160.3400,,,,,True,False,False
NCS-8160.3900,crystaliserman,Crystaliserman,Food Industry,8160.3900,,,,,True,False,False
NCS-8160.4200,cutter-driver,Cutter Driver,Food Industry,8160.4200,,,,,True,False,False
NCS-8160.1700,cutting-machine-operator-confectionery,Cutting Machine Operator (Confectionery),Food Industry,8160.1700,,,,,True,False,False
NCS-8160.0500,dairy-processing-equipment-operator,Dairy Processing Equipment Operator,Food Industry,8160.0500,,,,,True,False,False
NCS-7513.0601,dairy-products-processor,Dairy Products Processor,Food Industry,7513.0601,,,,,True,False,False
NCS-7513.0101,dairy-worker-general,"Dairy Worker, General",Food Industry,7513.0101,,,,,True,False,False
NCS-8160.3200,dehydrator-tender-canning-amp-preservation,Dehydrator Tender (Canning &amp; Preservation),Food Industry,8160.3200,,,,,True,False,False
NCS-8160.3600,dorr-clarifier-operator,Dorr Clarifier Operator,Food Industry,8160.3600,,,,,True,False,False
NCS-8160.5200,eliminator-attendant-sugar,"Eliminator Attendant, Sugar",Food Industry,8160.5200,,,,,True,False,False
NCS-8160.3700,evaporator-operator-sugar,"Evaporator Operator, Sugar",Food Industry,8160.3700,,,,,True,False,False
NCS-8160.2900,exhaust-box-operator-food-canning-and-preserving,Exhaust Box Operator (Food Canning and Preserving),Food Industry,8160.2900,,,,,True,False,False
NCS-8160.7100,fermentation-man,Fermentation Man,Food Industry,8160.7100,,,,,True,False,False
NCS-8160.8300,filler-aerated-water,"Filler, Aerated Water",Food Industry,8160.8300,,,,,True,False,False
NCS-8160.8400,filler-aerated-water-hand-machine,"Filler, Aerated Water, Hand Machine",Food Industry,8160.8400,,,,,True,False,False
NCS-8160.1300,filter-press-operator-oil,Filter Press Operator (Oil),Food Industry,8160.1300,,,,,True,False,False
NCS-8160.3500,filter-pressman,Filter Pressman,Food Industry,8160.3500,,,,,True,False,False
NCS-8160.7400,filterman,Filterman,Food Industry,8160.7400,,,,,True,False,False
NCS-8160.6200,firing-machine-attendant-tea,Firing Machine Attendant (Tea),Food Industry,8160.6200,,,,,True,False,False
NCS-7511.0701,fish-and-sea-food-processing-technician,Fish and Sea Food Processing Technician,Food Industry,7511.0701,,,,,True,False,False
NCS-8160.1900,flake-miller-wheat-and-oats-grain-feed-mills,"Flake Miller, Wheat and Oats (Grain- Feed Mills)",Food Industry,8160.1900,,,,,True,False,False
NCS-8160.1000,flour-mill-operator,Flour Mill Operator,Food Industry,8160.1000,,,,,True,False,False
NCS-8181.2901,abrasion-machine-operator,Abrasion Machine Operator,Handicrafts and Carpets,8181.2901,,,,,True,False,False
NCS-7224.0803,acid-cleaner,Acid Cleaner,Handicrafts and Carpets,7224.0803,,,,,True,False,False
NCS-9321.0106,agarbatti-packer,Agarbatti Packer,Handicrafts and Carpets,9321.0106,,,,,True,False,False
NCS-7319.0101,agarbatti-perfume-applicator,Agarbatti Perfume Applicator,Handicrafts and Carpets,7319.0101,,,,,True,False,False
NCS-2163.0702,artisan,Artisan,Handicrafts and Carpets,2163.0702,,,,,True,False,False
NCS-7311.0300,assembler-clock-amp-watch,Assembler (Clock &amp; Watch),Handicrafts and Carpets,7311.0300,,,,,True,False,False
NCS-8131.8802,automatic-machine-rolled-agarbatti-maker,Automatic Machine Rolled Agarbatti Maker,Handicrafts and Carpets,8131.8802,,,,,True,False,False
NCS-8181.0101,ball-maker,Ball Maker,Handicrafts and Carpets,8181.0101,,,,,True,False,False
NCS-7317.0803,bamboo-artwork-maker,Bamboo Artwork Maker,Handicrafts and Carpets,7317.0803,,,,,True,False,False
NCS-7317.0802,bamboo-processor-and-dyer,Bamboo Processor and Dyer,Handicrafts and Carpets,7317.0802,,,,,True,False,False
NCS-7317.0815,bamboo-utility-handicraft-assembler,Bamboo Utility Handicraft Assembler,Handicrafts and Carpets,7317.0815,,,,,True,False,False
NCS-7317.0821,bamboo-utility-product-tailor,Bamboo Utility Product Tailor,Handicrafts and Carpets,7317.0821,,,,,True,False,False
NCS-7317.0700,basket-maker,Basket Maker,Handicrafts and Carpets,7317.0700,,,,,True,False,False
NCS-8159.0802,binder,Binder,Handicrafts and Carpets,8159.0802,,,,,True,False,False
NCS-7317.1000,broom-maker,Broom Maker,Handicrafts and Carpets,7317.1000,,,,,True,False,False
NCS-7317.1400,brush-maker-hand,"Brush Maker, Hand",Handicrafts and Carpets,7317.1400,,,,,True,False,False
NCS-7317.1300,brush-material-preparer,Brush Material Preparer,Handicrafts and Carpets,7317.1300,,,,,True,False,False
NCS-7316.0712,brushing-operator,Brushing Operator,Handicrafts and Carpets,7316.0712,,,,,True,False,False
NCS-7318.0100,candle-maker,Candle Maker,Handicrafts and Carpets,7318.0100,,,,,True,False,False
NCS-7318.0200,candle-moulder,Candle Moulder,Handicrafts and Carpets,7318.0200,,,,,True,False,False
NCS-7317.0600,caner,Caner,Handicrafts and Carpets,7317.0600,,,,,True,False,False
NCS-7318.6000,carpet-clipper-hand,"Carpet Clipper, Hand",Handicrafts and Carpets,7318.6000,,,,,True,False,False
NCS-7318.6100,carpet-embosser,Carpet Embosser,Handicrafts and Carpets,7318.6100,,,,,True,False,False
NCS-7543.6011,carpet-final-inspector,Carpet Final Inspector,Handicrafts and Carpets,7543.6011,,,,,True,False,False
NCS-7318.6200,carpet-repairer,Carpet Repairer,Handicrafts and Carpets,7318.6200,,,,,True,False,False
NCS-7318.0300,carpet-weaver-carpet-amp-rug,Carpet Weaver (Carpet &amp; Rug),Handicrafts and Carpets,7318.0300,,,,,True,False,False
NCS-7318.5900,carpet-weaver-hand-knitting,"Carpet Weaver, Hand Knitting",Handicrafts and Carpets,7318.5900,,,,,True,False,False
NCS-7314.1200,checker-ceramics,Checker (Ceramics),Handicrafts and Carpets,7314.1200,,,,,True,False,False
NCS-7317.1100,chick-maker,Chick Maker,Handicrafts and Carpets,7317.1100,,,,,True,False,False
NCS-7314.1100,clay-maker-pottery,Clay Maker (Pottery),Handicrafts and Carpets,7314.1100,,,,,True,False,False
NCS-7314.0300,clay-toy-maker-hand-moulder,Clay Toy Maker / Hand moulder,Handicrafts and Carpets,7314.0300,,,,,True,False,False
NCS-7318.6001,clipper-amp-embossing,Clipper &amp; Embossing,Handicrafts and Carpets,7318.6001,,,,,True,False,False
NCS-7318.6300,coir-weaver-matting,Coir Weaver (Matting),Handicrafts and Carpets,7318.6300,,,,,True,False,False
NCS-7318.6201,color-cut-amp-carpet-repairing,Color cut &amp; Carpet repairing,Handicrafts and Carpets,7318.6201,,,,,True,False,False
NCS-3122.3401,color-quality-incharge-shade-supervisor,Color Quality Incharge-Shade Supervisor,Handicrafts and Carpets,3122.3401,,,,,True,False,False
NCS-2166.0402,computer-designer,Computer Designer,Handicrafts and Carpets,2166.0402,,,,,True,False,False
NCS-7318.6502,crochet-lace-maker-accessories,Crochet Lace Maker - Accessories,Handicrafts and Carpets,7318.6502,,,,,True,False,False
NCS-7318.6503,crochet-lace-maker-apparel,Crochet Lace Maker - Apparel,Handicrafts and Carpets,7318.6503,,,,,True,False,False
NCS-7531.0102,crochet-lace-tailor,Crochet Lace Tailor,Handicrafts and Carpets,7531.0102,,,,,True,False,False
NCS-7318.6500,crochet-worker-hand,"Crochet Worker, Hand",Handicrafts and Carpets,7318.6500,,,,,True,False,False
NCS-7315.2001,cutting-operator,Cutting Operator,Handicrafts and Carpets,7315.2001,,,,,True,False,False
NCS-7316.0800,decorator-ceramics,Decorator (Ceramics),Handicrafts and Carpets,7316.0800,,,,,True,False,False
NCS-2163.0101,designer-amp-sketcher,Designer &amp; Sketcher,Handicrafts and Carpets,2163.0101,,,,,True,False,False
NCS-7533.1200,doll-maker,Doll Maker,Handicrafts and Carpets,7533.1200,,,,,True,False,False
NCS-7113.0402,drill-machine-operator-stonecraft,Drill Machine Operator - Stonecraft,Handicrafts and Carpets,7113.0402,,,,,True,False,False
NCS-7313.2201,embossing-artisan,Embossing Artisan,Handicrafts and Carpets,7313.2201,,,,,True,False,False
NCS-8181.3501,engobing-operator-ceramics,Engobing Operator (Ceramics),Handicrafts and Carpets,8181.3501,,,,,True,False,False
NCS-7316.0100,engraver-glass,"Engraver, Glass",Handicrafts and Carpets,7316.0100,,,,,True,False,False
NCS-7313.1901,engraving-artisan,Engraving Artisan,Handicrafts and Carpets,7313.1901,,,,,True,False,False
NCS-7316.0201,etching-machine-operator,Etching Machine Operator,Handicrafts and Carpets,7316.0201,,,,,True,False,False
NCS-2263.0200,administrator-hospital,"Administrator, Hospital",Healthcare,2263.0200,,,,,True,False,False
NCS-2212.0300,allergy-specialist,Allergy Specialist,Healthcare,2212.0300,,,,,True,False,False
NCS-3212.0301,anaesthesia-technician,Anaesthesia Technician,Healthcare,3212.0301,,,,,True,False,False
NCS-2211.0400,anaesthetist,Anaesthetist,Healthcare,2211.0400,,,,,True,False,False
NCS-2211.0300,anatomist-medical,"Anatomist, Medical",Healthcare,2211.0300,,,,,True,False,False
NCS-2251.0400,animal-geneticist,Animal Geneticist,Healthcare,2251.0400,,,,,True,False,False
NCS-3240.0300,animal-keeper,Animal Keeper,Healthcare,3240.0300,,,,,True,False,False
NCS-2265.0300,animal-nutritionist,Animal Nutritionist,Healthcare,2265.0300,,,,,True,False,False
NCS-2251.0100,animal-pathologist,Animal Pathologist,Healthcare,2251.0100,,,,,True,False,False
NCS-3255.0101,assistant-physiotherapist,Assistant Physiotherapist,Healthcare,3255.0101,,,,,True,False,False
NCS-5311.0100,ayah-institutional,"Ayah, Institutional",Healthcare,5311.0100,,,,,True,False,False
NCS-3211.0200,biomedical-equipment-technician,Biomedical Equipment Technician,Healthcare,3211.0200,,,,,True,False,False
NCS-3212.0602,blood-bank-technician,Blood Bank Technician,Healthcare,3212.0602,,,,,True,False,False
NCS-3412.0100,blood-donor-unit-assistant,Blood Donor Unit Assistant,Healthcare,3412.0100,,,,,True,False,False
NCS-3211.0801,cardiac-care-technician,Cardiac Care Technician,Healthcare,3211.0801,,,,,True,False,False
NCS-2212.0500,cardiologist,Cardiologist,Healthcare,2212.0500,,,,,True,False,False
NCS-2262.0100,chemist-pharmaceutical,"Chemist, Pharmaceutical",Healthcare,2262.0100,,,,,True,False,False
NCS-5311.0200,child-care-worker,Child Care Worker,Healthcare,5311.0200,,,,,True,False,False
NCS-2264.0300,chiropodist,Chiropodist,Healthcare,2264.0300,,,,,True,False,False
NCS-2634.0600,clinical-psychologist,Clinical Psychologist,Healthcare,2634.0600,,,,,True,False,False
NCS-3251.0101,dental-assistant,Dental Assistant,Healthcare,3251.0101,,,,,True,False,False
NCS-2261.0100,dentist,Dentist,Healthcare,2261.0100,,,,,True,False,False
NCS-2212.0200,dermatologist,Dermatologist,Healthcare,2212.0200,,,,,True,False,False
NCS-3253.0101,diabetes-educator,Diabetes Educator,Healthcare,3253.0101,,,,,True,False,False
NCS-3212.0201,dialysis-technician,Dialysis Technician,Healthcare,3212.0201,,,,,True,False,False
NCS-2265.0201,dietician-assistant,Dietician Assistant,Healthcare,2265.0201,,,,,True,False,False
NCS-2265.0200,dietician-general,"Dietician, General",Healthcare,2265.0200,,,,,True,False,False
NCS-2241.0400,dresser,Dresser,Healthcare,2241.0400,,,,,True,False,False
NCS-2212.0400,ear-nose-and-throat-specialist,"Ear, Nose and Throat Specialist",Healthcare,2212.0400,,,,,True,False,False
NCS-2241.0502,emergency-medical-technicianadvanced,Emergency Medical Technician_Advanced,Healthcare,2241.0502,,,,,True,False,False
NCS-2241.0501,emergency-medical-technicianbasic,Emergency Medical Technician_Basic,Healthcare,2241.0501,,,,,True,False,False
NCS-3253.0201,frontline-health-worker,Frontline Health Worker,Healthcare,3253.0201,,,,,True,False,False
NCS-5329.0101,general-duty-assistant,General Duty Assistant,Healthcare,5329.0101,,,,,True,False,False
NCS-2212.1200,gynaecologist,Gynaecologist,Healthcare,2212.1200,,,,,True,False,False
NCS-2263.0100,health-officer,Health Officer,Healthcare,2263.0100,,,,,True,False,False
NCS-3212.0501,histotechnician,Histotechnician,Healthcare,3212.0501,,,,,True,False,False
NCS-5322.0101,home-health-aide,Home Health Aide,Healthcare,5322.0101,,,,,True,False,False
NCS-2241.0100,laboratory-assistant-clinical,"Laboratory Assistant, Clinical",Healthcare,2241.0100,,,,,True,False,False
NCS-3213.0200,laboratory-assistantpharmaceutical,"Laboratory Assistant,Pharmaceutical",Healthcare,3213.0200,,,,,True,False,False
NCS-3240.0400,laboratory-technician-artificial-breeding,"Laboratory Technician, Artificial Breeding",Healthcare,3240.0400,,,,,True,False,False
NCS-3222.0300,lady-health-visitor,Lady Health Visitor,Healthcare,3222.0300,,,,,True,False,False
NCS-2212.1800,malariologist-medical,"Malariologist, Medical",Healthcare,2212.1800,,,,,True,False,False
NCS-2264.0400,masseur,Masseur,Healthcare,2264.0400,,,,,True,False,False
NCS-3214.0100,mechanic-dental,"Mechanic, Dental",Healthcare,3214.0100,,,,,True,False,False
NCS-3211.0501,medical-equipment-technician,Medical Equipment Technician,Healthcare,3211.0501,,,,,True,False,False
NCS-3212.0701,medical-laboratory-technician,Medical Laboratory Technician,Healthcare,3212.0701,,,,,True,False,False
NCS-3252.0101,medical-records-and-health-information-technician,Medical Records and Health Information Technician,Healthcare,3252.0101,,,,,True,False,False
NCS-3222.0100,midwife,Midwife,Healthcare,3222.0100,,,,,True,False,False
NCS-3222.0200,midwifery-attendant,Midwifery Attendant,Healthcare,3222.0200,,,,,True,False,False
NCS-2269.0100,naturopath,Naturopath,Healthcare,2269.0100,,,,,True,False,False
NCS-2611.0900,advocate,Advocate,Legal Activities,2611.0900,,,,,True,False,False
NCS-2611.0300,advocate-general,Advocate General,Legal Activities,2611.0300,,,,,True,False,False
NCS-3315.0300,appraiser-customs,"Appraiser, Customs",Legal Activities,3315.0300,,,,,True,False,False
NCS-2611.0800,attorney-at-law,Attorney at Law,Legal Activities,2611.0800,,,,,True,False,False
NCS-2611.0100,attorney-general-of-india,Attorney General of India,Legal Activities,2611.0100,,,,,True,False,False
NCS-3339.0300,auctioneer,Auctioneer,Legal Activities,3339.0300,,,,,True,False,False
NCS-4419.0400,bailiff,Bailiff,Legal Activities,4419.0400,,,,,True,False,False
NCS-3339.0500,conductor-auction-sale,"Conductor, Auction Sale",Legal Activities,3339.0500,,,,,True,False,False
NCS-4110.0300,copyright-clerk,Copyright Clerk,Legal Activities,4110.0300,,,,,True,False,False
NCS-3339.0400,crier-auction,"Crier, Auction",Legal Activities,3339.0400,,,,,True,False,False
NCS-3412.0200,equal-opportunity-officer,Equal Opportunity Officer,Legal Activities,3412.0200,,,,,True,False,False
NCS-2611.0500,government-advocate,Government Advocate,Legal Activities,2611.0500,,,,,True,False,False
NCS-3411.0100,legal-assistant,Legal Assistant,Legal Activities,3411.0100,,,,,True,False,False
NCS-2611.0400,legal-remembrancer,Legal Remembrancer,Legal Activities,2611.0400,,,,,True,False,False
NCS-4419.0200,patwari,Patwari,Legal Activities,4419.0200,,,,,True,False,False
NCS-3411.0300,petition-writer,Petition Writer,Legal Activities,3411.0300,,,,,True,False,False
NCS-4419.0800,process-server,Process Server,Legal Activities,4419.0800,,,,,True,False,False
NCS-2619.0100,prothonotary-and-senior-master,Prothonotary and Senior Master,Legal Activities,2619.0100,,,,,True,False,False
NCS-2619.0200,registrar-appellate-side-high-court,"Registrar (Appellate Side, High Court)",Legal Activities,2619.0200,,,,,True,False,False
NCS-4131.0200,reporter,Reporter,Legal Activities,4131.0200,,,,,True,False,False
NCS-3411.0200,shirestedar,Shirestedar,Legal Activities,3411.0200,,,,,True,False,False
NCS-2611.0200,solicitor-general-of-india,Solicitor General of India,Legal Activities,2611.0200,,,,,True,False,False
NCS-1111.0300,elected-official-local-bodies,"Elected Official, Local Bodies",Legislators,1111.0300,,,,,True,False,False
NCS-1111.0200,elected-official-state-government,"Elected Official, State Government",Legislators,1111.0200,,,,,True,False,False
NCS-1111.0100,elected-official-union-government,"Elected Official, Union Government",Legislators,1111.0100,,,,,True,False,False
NCS-2652.9900,nbspmusicians-singers-and-composers-others,"&nbsp;Musicians, Singers and Composers, Others",Media and Entertainment,2652.9900,,,,,True,False,False
NCS-1120.3401,account-director-advertising-agency,Account Director (Advertising Agency),Media and Entertainment,1120.3401,,,,,True,False,False
NCS-2431.0202,account-executive-advertising-agency,Account Executive (Advertising Agency),Media and Entertainment,2431.0202,,,,,True,False,False
NCS-2659.0200,acrobat,Acrobat,Media and Entertainment,2659.0200,,,,,True,False,False
NCS-2655.0100,actor-and-actress,Actor and Actress,Media and Entertainment,2655.0100,,,,,True,False,False
NCS-2431.0400,advertisement-writer,Advertisement Writer,Media and Entertainment,2431.0400,,,,,True,False,False
NCS-1222.0102,advertising-operations-coordinator-digital,Advertising Operations Coordinator (Digital),Media and Entertainment,1222.0102,,,,,True,False,False
NCS-2166.0205,animation-director,Animation Director,Media and Entertainment,2166.0205,,,,,True,False,False
NCS-2166.0201,animator,Animator,Media and Entertainment,2166.0201,,,,,True,False,False
NCS-2166.0111,art-director,Art Director,Media and Entertainment,2166.0111,,,,,True,False,False
NCS-2641.0100,author,Author,Media and Entertainment,2641.0100,,,,,True,False,False
NCS-3339.0200,brand-manager,Brand Manager,Media and Entertainment,3339.0200,,,,,True,False,False
NCS-2659.0700,buffoon,Buffoon,Media and Entertainment,2659.0700,,,,,True,False,False
NCS-3521.0300,cameraman-animation,"Cameraman, Animation",Media and Entertainment,3521.0300,,,,,True,False,False
NCS-2431.0300,caption-writer,Caption Writer,Media and Entertainment,2431.0300,,,,,True,False,False
NCS-2651.0600,cartoonist,Cartoonist,Media and Entertainment,2651.0600,,,,,True,False,False
NCS-2166.0206,character-designer,Character Designer,Media and Entertainment,2166.0206,,,,,True,False,False
NCS-2653.0100,choregrapher,Choregrapher,Media and Entertainment,2653.0100,,,,,True,False,False
NCS-3521.0100,cinematographer,Cinematographer,Media and Entertainment,3521.0100,,,,,True,False,False
NCS-2659.0500,circus-performers-other,"Circus Performers, Other",Media and Entertainment,2659.0500,,,,,True,False,False
NCS-2166.0207,clean-up-artist,Clean-up Artist,Media and Entertainment,2166.0207,,,,,True,False,False
NCS-2166.0511,colour-key-artist,Colour Key Artist,Media and Entertainment,2166.0511,,,,,True,False,False
NCS-2166.0512,colourist,Colourist,Media and Entertainment,2166.0512,,,,,True,False,False
NCS-2642.0200,columnist,Columnist,Media and Entertainment,2642.0200,,,,,True,False,False
NCS-2642.0400,commentary-writer,Commentary Writer,Media and Entertainment,2642.0400,,,,,True,False,False
NCS-2642.0600,commentator-motion-picture,Commentator (Motion Picture),Media and Entertainment,2642.0600,,,,,True,False,False
NCS-2166.0100,commercial-artist,Commercial Artist,Media and Entertainment,2166.0100,,,,,True,False,False
NCS-2166.0208,compositor,Compositor,Media and Entertainment,2166.0208,,,,,True,False,False
NCS-2659.0400,contortionist,Contortionist,Media and Entertainment,2659.0400,,,,,True,False,False
NCS-2431.0700,creative-writer,Creative Writer,Media and Entertainment,2431.0700,,,,,True,False,False
NCS-2641.0200,critic,Critic,Media and Entertainment,2641.0200,,,,,True,False,False
NCS-2654.0300,dance-director,Dance Director,Media and Entertainment,2654.0300,,,,,True,False,False
NCS-2653.0300,dancer,Dancer,Media and Entertainment,2653.0300,,,,,True,False,False
NCS-2654.0200,director-music,"Director, Music",Media and Entertainment,2654.0200,,,,,True,False,False
NCS-1120.3600,director-other-services,"Director, Other Services",Media and Entertainment,1120.3600,,,,,True,False,False
NCS-2654.0400,director-research-motion-picture-radio-amp-tv,"Director, Research (Motion Picture, Radio &amp; TV)",Media and Entertainment,2654.0400,,,,,True,False,False
NCS-2654.0100,director-theatrical,"Director, Theatrical",Media and Entertainment,2654.0100,,,,,True,False,False
NCS-2656.0200,disc-jockey,Disc Jockey,Media and Entertainment,2656.0200,,,,,True,False,False
NCS-3521.0501,editor,Editor,Media and Entertainment,3521.0501,,,,,True,False,False
NCS-2659.0300,equestrian,Equestrian,Media and Entertainment,2659.0300,,,,,True,False,False
NCS-2654.0701,executive-producer,Executive Producer,Media and Entertainment,2654.0701,,,,,True,False,False
NCS-2655.0200,extra,Extra,Media and Entertainment,2655.0200,,,,,True,False,False
NCS-1222.0200,fashion-manager,Fashion Manager,Media and Entertainment,1222.0200,,,,,True,False,False
NCS-2642.0300,freelance-journalist,Freelance Journalist,Media and Entertainment,2642.0300,,,,,True,False,False
NCS-1431.0100,general-manager-recreation-and-entertainment,"General Manager, Recreation and Entertainment",Media and Entertainment,1431.0100,,,,,True,False,False
NCS-5141.0301,hairdresser,Hairdresser,Media and Entertainment,5141.0301,,,,,True,False,False
NCS-2432.0300,information-officer,Information Officer,Media and Entertainment,2432.0300,,,,,True,False,False
NCS-2652.0500,instrumental-musician-percussion-instrument,"Instrumental Musician, Percussion Instrument",Media and Entertainment,2652.0500,,,,,True,False,False
NCS-2652.0400,instrumental-musician-string-instrument,"Instrumental Musician, String Instrument",Media and Entertainment,2652.0400,,,,,True,False,False
NCS-2652.0600,instrumental-musician-wind-instrument,"Instrumental Musician, Wind Instrument",Media and Entertainment,2652.0600,,,,,True,False,False
NCS-9621.0700,mail-carrier,Mail Carrier,Postal Services,9621.0700,,,,,True,False,False
NCS-3341.0200,overseer-postmen,"Overseer, Postmen",Postal Services,3341.0200,,,,,True,False,False
NCS-4412.0200,postman,Postman,Postal Services,4412.0200,,,,,True,False,False
NCS-9621.0800,runner-mail,"Runner, Mail",Postal Services,9621.0800,,,,,True,False,False
NCS-9621.0900,sorter-mail,"Sorter, Mail",Postal Services,9621.0900,,,,,True,False,False
NCS-3341.1200,sub-postmaster,Sub-Postmaster,Postal Services,3341.1200,,,,,True,False,False
NCS-4412.0300,village-postman,Village Postman,Postal Services,4412.0300,,,,,True,False,False
NCS-7413.0602,assistant-gis-mapping-power-distribution,Assistant GIS Mapping - Power Distribution,Power,7413.0602,,,,,True,False,False
NCS-9623.0302,assistant-electricity-meter-reader-billing-and-cash-collector,"Assistant: Electricity Meter Reader, Billing and Cash Collector",Power,9623.0302,,,,,True,False,False
NCS-3113.0202,cable-jointer-electrical-power-system,Cable Jointer Electrical Power System,Power,3113.0202,,,,,True,False,False
NCS-3111.0400,chemical-radiation-technician,Chemical Radiation Technician,Power,3111.0400,,,,,True,False,False
NCS-7413.0401,consumer-energy-meter-technician,Consumer Energy Meter Technician,Power,7413.0401,,,,,True,False,False
NCS-1120.0400,director-electricity,"Director, Electricity",Power,1120.0400,,,,,True,False,False
NCS-3113.0200,electrical-technician-high-voltage,Electrical Technician (High Voltage),Power,3113.0200,,,,,True,False,False
NCS-3113.0300,energy-auditor,Energy Auditor,Power,3113.0300,,,,,True,False,False
NCS-2151.0302,engineer-power-distribution,Engineer – Power Distribution,Power,2151.0302,,,,,True,False,False
NCS-1321.0700,general-manager-electricity,"General Manager, Electricity",Power,1321.0700,,,,,True,False,False
NCS-7413.0301,helper-power-system-transmission,Helper – Power System (Transmission),Power,7413.0301,,,,,True,False,False
NCS-2114.0500,hydrologist,Hydrologist,Power,2114.0500,,,,,True,False,False
NCS-3113.0105,junior-engineer-power-distribution,Junior Engineer - Power Distribution,Power,3113.0105,,,,,True,False,False
NCS-7413.0201,lineman-construction-distribution,Lineman Construction – Distribution,Power,7413.0201,,,,,True,False,False
NCS-7413.0101,lineman-light-and-power,"Lineman, Light and Power",Power,7413.0101,,,,,True,False,False
NCS-1321.0100,manager-electricity,"Manager, Electricity",Power,1321.0100,,,,,True,False,False
NCS-9623.0300,meter-reader,Meter Reader,Power,9623.0300,,,,,True,False,False
NCS-3131.0503,operator-ash-handling-thermal-power-generation,Operator Ash Handling - Thermal Power Generation,Power,3131.0503,,,,,True,False,False
NCS-3131.0502,operator-coal-handling-thermal-power-generation,Operator Coal Handling - Thermal Power Generation,Power,3131.0502,,,,,True,False,False
NCS-3131.0504,operator-water-treatment-thermal-power-generation,Operator Water Treatment - Thermal Power Generation,Power,3131.0504,,,,,True,False,False
NCS-2111.0600,physicist-electricity-and-magnetism,"Physicist, Electricity and Magnetism",Power,2111.0600,,,,,True,False,False
NCS-7126.0311,pipe-fitters,Pipe Fitters,Power,7126.0311,,,,,True,False,False
NCS-7212.0107,power-plant-high-pressure-welder,Power Plant High Pressure Welder,Power,7212.0107,,,,,True,False,False
NCS-7233.1201,power-plant-millwright-fitter,Power Plant Millwright Fitter,Power,7233.1201,,,,,True,False,False
NCS-7413.0302,power-system-technician-transmission,Power System Technician (Transmission),Power,7413.0302,,,,,True,False,False
